Acute Cholecystitis,Acute bacterial sinusitis (disorder),Acute bronchitis (disorder),Acute deep venous thrombosis (disorder),Acute pulmonary embolism (disorder),Acute respiratory distress syndrome (disorder),Acute respiratory failure (disorder),Acute viral pharyngitis (disorder),Alcoholism,Alzheimer's disease (disorder),Anemia (disorder),Antepartum eclampsia,Appendicitis,Asthma,Atopic dermatitis,Atrial Fibrillation,Bacterial infectious disease (disorder),Bleeding from anus,COVID-19,Carcinoma in situ of prostate (disorder),Cardiac Arrest,Child attention deficit disorder,Chill (finding),Cholelithiasis,Chronic congestive heart failure (disorder),Chronic intractable migraine without aura,Chronic kidney disease stage 1 (disorder),Chronic kidney disease stage 2 (disorder),Chronic kidney disease stage 3 (disorder),Chronic kidney disease stage 4 (disorder),Chronic low back pain (finding),Chronic neck pain (finding),Chronic obstructive bronchitis (disorder),Chronic pain,Chronic sinusitis (disorder),Contact dermatitis,Coronary Heart Disease,Cough (finding),Cystitis,Diabetes,Diabetic retinopathy associated with type II diabetes mellitus (disorder),Diarrhea symptom (finding),Dyspnea (finding),End stage renal disease (disorder),Epilepsy (disorder),Escherichia coli urinary tract infection,Fatigue (finding),Fever (finding),Fibromyalgia (disorder),Gastroesophageal reflux disease (disorder),Gout,Headache (finding),Heart failure (disorder),Hemoptysis (finding),Hyperlipidemia,Hypoxemia (disorder),Idiopathic atrophic hypothyroidism,Injury of heart (disorder),Injury of kidney (disorder),Joint pain (finding),Loss of taste (finding),Major depression disorder,Malignant neoplasm of breast (disorder),Malignant tumor of colon,Metabolic syndrome X (disorder),Miscarriage in first trimester,Muscle pain (finding),Myocardial Infarction,Nasal congestion (finding),Nausea (finding),Neuropathy due to type 2 diabetes mellitus (disorder),Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),Opioid abuse (disorder),Osteoarthritis of hip,Osteoarthritis of knee,Osteoporosis (disorder),Overlapping malignant neoplasm of colon,Pain (finding),Perennial allergic rhinitis,Perennial allergic rhinitis with seasonal variation,Pneumonia (disorder),Polyp of colon,Preeclampsia,Primary malignant neoplasm of colon,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),Pulmonary emphysema (disorder),Recurrent rectal polyp,Recurrent urinary tract infection,Respiratory distress (finding),Rheumatoid arthritis,Rupture of appendix,Seasonal allergic rhinitis,Secondary malignant neoplasm of colon,Seizure disorder,Sepsis caused by virus (disorder),Septic shock (disorder),Shock (disorder),Sinusitis (disorder),Smokes tobacco daily,Sore throat symptom (finding),Streptococcal sore throat (disorder),Stroke,Tubal pregnancy,Urinary tract infectious disease (disorder),Viral sinusitis (disorder),Vomiting symptom (finding),Wheezing (finding)
0.00001,0.0012681571035291755,0.001590480367342841,0.0009246978879900238,0.0007027703948724181,0.0029907371691563055,0.0018388278001173046,0.0011941812724899736,0.05598385213288173,0.01378064052501704,0.7866219993553535,0.000052839879313715645,0.052602099856803926,0.0012417371638723178,0.0031756767467543104,0.036052649655748184,0.00015851963794114693,0.004163782489920793,0.003619531732989522,0.04403675542005062,0.038229652683473274,0.00001,0.0005759546845195006,0.00001,0.00867630818331211,0.10542612720672546,0,0.10672598823784286,0.08002071323269097,0.02117293964100586,0.06153203946082187,0.0375374502644636,0.010356616345488267,0.10444858943942172,0.27744635431252673,0.00001,0.0639626739092528,0.002573302122577952,0.00006869184310783035,0.9686870875186921,0.22283105505387027,0.00023249546898034885,0.0010779335379997991,0.0035402719140189484,0.00003170392758822939,0.00010039577069605974,0.0013262809707742628,0.0033817522760778013,0.0073605951884005896,0.001289293055254662,0.012475495505968265,0.0006340785517645877,0.0007239063465979044,0.00008454380690194503,0.14692656841971774,0.014641930557830606,0.008565344436753306,0.0006552145034900741,0.000644646527627331,0.0005283987931371564,0.0019128036311565064,0.032517661729660606,0.024359184363622912,0.0021664350518623417,0.9672128548858394,0.17550237515257516,0.0005283987931371564,0.004132078562332563,0.00016908761380389007,0.0003434592155391517,0.3245848106482925,0.09870489455802083,0.04393107566142319,0.025616773491289345,0.0767287887514465,0.03958763758183576,0.002097743208754511,0.0002694833844999498,0.00001,0.00001,0.0036036797691954073,0.02985453181224934,0.00004227190345097252,0.0006287945638332162,0.020845332389260823,0.011688181304193902,0.014425287052644372,0.0062351057590184465,0.0022615468346270295,0.004443833850283486,0.013595700947419036,0.00001,0.0009775377673037395,0.02133674326687838,0.0018018398845977036,0.008634036279861137,0.00033817522760778014,0.0013632688862938638,0.07443553798923123,0.000570670696588129,0.00021135951725486258,0.0576060364278128,0.019994610332310002,0.00001,0.002710685808793613,0.0003434592155391517,0.0010779335379997991
0.00001,0.003014318010550113,0.013355103407853973,0.005498339334059002,0.005344832398336543,0.009587205894666332,0.011889809930503224,0.006056546373049764,0.05669987998548662,0.04880125038376734,0.7798710541739932,0.00001,0.0603142705629518,0.0005302966870412236,0.0049401322950682405,0.0820843450835915,0.0012559658377292139,0.003698121633313796,0.015392559100170252,0.09860727343771805,0.04815931228892796,0.00001,0.002246783331937816,0.00001,0.022635295431075387,0.21658433112841552,0.2818666443383851,0,0.5338831672667392,0.3151218286862597,0.10499874403416228,0.05337854810349159,0.014638979597532725,0.21595634820955092,0.3084652097462949,0.00001,0.0904295403165034,0.011038544196042312,0.00015350693572245945,0.5147087554774066,0.11094364899941388,0.000976862318233833,0.0049401322950682405,0.039911803287839456,0.00015350693572245945,0.00013955175974769043,0.006349605068519914,0.014359876078037345,0.017485835496385608,0.00015350693572245945,0.01660665940997516,0.002232828155963047,0.0048284908872700885,0.0003628345753439951,0.23067905886293227,0.04084680007814898,0.01209913757012476,0.0048424460632448575,0.004284239024254096,0.0026375282592313487,0.007982360657567892,0.027100951743001478,0.08430321806357978,0.004214463144380251,0.5152530073404226,0.2177147003823718,0.0026375282592313487,0.005023863350916855,0.0007396243266627593,0.0008373105584861425,0.12722933936196937,0.0346646571213263,0.047126629266795055,0.035781071199307825,0.09337408244717967,0.09668145915319992,0.003391107761868877,0.00012559658377292137,0.00001,0.00001,0.01339696893577828,0.06102598453766502,0.00001,0.0009070864383599877,0.003670211281364258,0.02287253342264646,0.031468921823104186,0.010801306204471239,0.01339696893577828,0.008163777945239889,0.01731837338468838,0.00001,0.0009629071422590638,0.02940355577883837,0.011973540986351838,0.011247871835663848,0.0010466381981076782,0.0034748388177174914,0.05975606352396104,0.0021351419241396634,0.0011722347818805994,0.11152976639035418,0.026724161991682715,0.0005721622149655307,0.015518155683943175,0.0008373105584861425,0.0049401322950682405
0.00004078164825828377,0.004003398470688191,0.020893797790994054,0.006627017841971113,0.0067085811384876804,0.01156839422259983,0.014525063721325403,0.008713678844519967,0.04093118096856414,0.05111299915038233,0.8008903993203058,0.00001,0.06292608326253187,0.0010399320305862362,0.0035480033984706884,0.08688530161427357,0.0015632965165675446,0.003731520815632965,0.019384876805437552,0.10187255734919286,0.05116057774001699,0.00001,0.0029158878504672897,0.00004078164825828377,0.030864910790144435,0.29612234494477485,0.10293288020390824,0.26003058623619374,0,0.4372404418011895,0.13296856414613423,0.08014953271028037,0.01814783347493628,0.29640101954120646,0.3088190314358539,0.00001,0.0985964316057774,0.014307561597281223,0.00010195412064570943,0.24723874256584538,0.053974511469838574,0.0011282922684791843,0.00681053525913339,0.0655429056924384,0.0005029736618521665,0.0000951571792693288,0.007959218351741716,0.018786745964316058,0.016564146134239593,0.00045539507221750215,0.01579609175870858,0.002943075615972812,0.006096856414613424,0.000475785896346644,0.24774851316907393,0.05090229396771453,0.013172472387425659,0.005389974511469838,0.005437553101104503,0.0034120645709430756,0.010236193712829227,0.00895836873406967,0.11616652506372133,0.005559898045879354,0.24613084112149533,0.2676363636363636,0.0034120645709430756,0.007925233644859813,0.0007612574341546304,0.0013593882752761257,0.08521325403568394,0.024611724723874257,0.02993372982158029,0.03468479184367035,0.10041121495327103,0.10217162276975361,0.005050127442650807,0.00020390824129141885,0.00001,0.00001,0.01741376380628717,0.07161937128292269,0.00001,0.0011758708581138487,0.003697536108751062,0.025787595581988107,0.034983857264231095,0.013858963466440102,0.017033135089209856,0.006219201359388275,0.016122344944774852,0.00001,0.0004961767204757859,0.031048428207306713,0.014470688190314359,0.014307561597281223,0.0019643160577740015,0.004587935429056924,0.0523160577740017,0.002875106202209006,0.0017468139337298216,0.11574511469838572,0.032937977909940526,0.0002990654205607477,0.022015293118096857,0.0013593882752761257,0.00681053525913339
0.00001,0.0042872294339960865,0.024543268153503727,0.009246672542312116,0.009530496093691648,0.017313236634151442,0.020748995414008934,0.010919737687286199,0.05066997296207221,0.08363831916705257,0.8155445677666074,0.00001,0.0663997729411589,0.002584288125718895,0.0031369971468264046,0.1230897928088075,0.0019867648596567228,0.0036598300046308055,0.025798067012234287,0.14513840132650166,0.0547928834979012,0.00001,0.004376857923905412,0.00001,0.03948134980505803,0.34327711635271796,0.05985689317777811,0.33731682177374783,0.960951854562837,0,0.14046278176956514,0.08882183350014192,0.0182095215332447,0.3380936020196286,0.32931001000851473,0.00001,0.12716788909968182,0.019270125330505056,0.00011950465321243446,0.11614358484083474,0.03476091600316687,0.0016880032266256366,0.009560372256994756,0.10494002360216902,0.0007917183275323782,0.00010456657156088016,0.010830109197376873,0.024916720194792585,0.014026858670809494,0.0008066564091839326,0.016685837204786162,0.0038540250661010115,0.008469892296431292,0.0007170279192746067,0.2939963849842403,0.058452713502532005,0.01383266360933929,0.00784249286706601,0.007797678622111348,0.004257353270692978,0.013623530466217528,0.008350387643218857,0.14053747217782292,0.005527090211075094,0.11768220725094483,0.26676426213345683,0.004257353270692978,0.011666641769863914,0.0009560372256994757,0.001702941308277191,0.03913777392707229,0.01592399504055689,0.03355093138939098,0.03615015759676143,0.10510434250033611,0.14772268945222056,0.005781037599151517,0.0002091331431217603,0.00001,0.00001,0.023945744887441556,0.0843105328413725,0.00001,0.0012697369403821162,0.0013892415935945505,0.0306977577939441,0.04255859462527822,0.011801084504727903,0.023393035866334046,0.01002345278819294,0.017208670062590564,0.00001,0.0006423375110168352,0.03734520412888577,0.02091331431217603,0.020405419536023185,0.0024498453908549066,0.006363622783562135,0.06093243505669002,0.003346130289948165,0.002195898002778483,0.15196510464126198,0.030130110691185038,0.0004630805311981835,0.02853173595446873,0.001702941308277191,0.009560372256994756
0.00001,0.0033305578684429643,0.021299913889422633,0.004917554459602753,0.005444181131108692,0.008703573233131935,0.010973761181921048,0.00785670061273725,0.008112897371848246,0.011037810371698799,0.3478013336464627,0.0001565646861233872,0.05190831002654483,0.0028110477735789974,0.007209092138317784,0.02633133357529694,0.0015656468612338722,0.0015300639780240113,0.019115124860337184,0.016410825736387767,0.03709159745795882,0.000042699459851832874,0.0027896980436530813,0.00001,0.00782823430616936,0.28954503725527875,0.08287253499576563,0.053545122654198425,0.13922158884690108,0.06691717016446408,0,0.5008361977554318,0.009151917561576179,0.28541030622629293,0.22417216422212258,0.0007614737006910196,0.04011614253079698,0.015485670772931389,0.00014944810948141506,0.14502871538675036,0.035839079968971725,0.0010888362262217383,0.006319520058071265,0.01074603072937794,0.001366382715258652,0.00013521495619747077,0.008539891970366574,0.01999758036394173,0.11990008326394672,0.0027469985838012483,0.0075435712404904745,0.002867980386714775,0.004490559861084424,0.0004483443284442452,0.10734644206750785,0.06164378687276273,0.00785670061273725,0.003992399496146374,0.003956816612936513,0.0036863867005415716,0.011571553619846709,0.008269462057971633,0.059572863069948835,0.00215632272251756,0.14228883337959108,0.25362055836660335,0.0036863867005415716,0.002675832817381527,0.001024787036443989,0.0013877324451845685,0.050719841727335485,0.020872919290904304,0.02791833016645673,0.0215632272251756,0.052079107865952164,0.03895614053815553,0.0022346050655792536,0.0013236832554068192,0.00185742650355473,0.0012952169488389305,0.015101375634264893,0.026352683305222856,0.00016368126276535935,0.0004198780218763566,0.006568600240540291,0.01376345922557413,0.012553641196438864,0.011279773977525852,0.013806158685425963,0.0036081043574798777,0.01379904210878399,0.0009963207298761005,0.0005195100948639667,0.024950717706754343,0.010553883160044693,0.010468484240341027,0.0004839272116541059,0.004426510671306675,0.0103475024374275,0.0029533793064184404,0.0017933773137769808,0.045097746180177485,0.027050107816136124,0.00038429513866649587,0.019912181444238064,0.0013877324451845685,0.006319520058071265
0.00001,0.003485838779956427,0.021958490998738676,0.004896227496846692,0.005412223368879716,0.009345258571264763,0.010858846462561633,0.008026602453847035,0.005974085540649008,0.01095057906203417,0.3473913542024997,0.00021786492374727668,0.052987042770324504,0.0031762412567366127,0.005790620341703933,0.02476780185758514,0.001777319114780415,0.0018002522646485494,0.01885104919160647,0.012659098727210182,0.03714023621144364,0.00006879944960440316,0.003015709207659672,0.00001,0.007155142758857929,0.296078431372549,0.08145854833161335,0.043859649122807015,0.13521385162252036,0.06818025455796353,0.8069716775599128,0,0.008519665176011925,0.295734434124527,0.22444673775943125,0.000825593395252838,0.03619997706685013,0.015548675610595116,0.0001605320490769407,0.14060314184153194,0.03281733746130031,0.0010434583190001147,0.006214883614264419,0.01095057906203417,0.0011351909184726522,0.0001605320490769407,0.008313266827198715,0.019539043687650498,0.00001,0.0019722508886595574,0.008588464625616328,0.0029354431831212016,0.004838894622176356,0.0005045292970989565,0.09847494553376906,0.06134617589725949,0.0072812750831326685,0.004024767801857585,0.004093567251461989,0.003898635477582846,0.011478041509001261,0.007648205481022819,0.05844513243894049,0.002316248136681573,0.1382066276803119,0.25521155830753356,0.003898635477582846,0.002293314986813439,0.0008714596949891067,0.0012613232427473914,0.051622520353170505,0.020009173259947253,0.029216832932003212,0.019149180139892214,0.0471505561288843,0.035534915720674236,0.00224744868707717,0.00094025914459351,0.0019722508886595574,0.0015709207659672056,0.014688682490540075,0.026109391124871,0.0001949317738791423,0.0007338607957803004,0.006524481137484234,0.016202270381836945,0.013370026373122349,0.0108703130374957,0.013714023621144364,0.004575163398692811,0.013071895424836602,0.0009173259947253755,0.0003898635477582846,0.02620112372434354,0.010526315789473684,0.00911592707258342,0.0005962618965714941,0.004426097924549937,0.00919619309712189,0.0029927760577915376,0.0018117188395826167,0.0450177731911478,0.028632037610365785,0.000412796697626419,0.02022703818369453,0.0012613232427473914,0.006214883614264419
0.00001,0.004518783300735145,0.01773791056855736,0.00424900519322857,0.005867673838268025,0.008363121332703852,0.010858568827139677,0.009846900923990019,0.029136035610710192,0.025291697578741484,0.5429958858838605,0.00040466716125986375,0.03163148310514602,0.004856005935118365,0.005463006677008161,0.027449922438794093,0.001686113171916099,0.002090780333175963,0.01584946381601133,0.049301949146826736,0.04161327308288933,0.00001,0.00323733729007891,0.00001,0.015512241181628111,0.2589195386794362,0.13219127267822217,0.07074930869359951,0.18007688676063938,0.082214878262629,0.08673366156336414,0.050111283469346464,0,0.26552910231334725,0.2614824307007486,0.00047211168813650773,0.065353746543468,0.012072570310919269,0.00001,0.20840358804882983,0.058272071221420384,0.0012140014837795912,0.004653672354488434,0.014770351385985028,0.0006744452687664396,0.00040466716125986375,0.007081675322047616,0.014635462332231739,0.011533014095906118,0.0006070007418897956,0.006204896472651244,0.0022931139138058945,0.004923450461995009,0.0006070007418897956,0.13232616173197545,0.03979227085721994,0.0037094489782154177,0.004451338773858502,0.004451338773858502,0.0029675591825723342,0.008565454913333784,0.006946786268294328,0.07553787010184124,0.0021582248600526066,0.20691980845754368,0.2528495312605382,0.0029675591825723342,0.00580022931139138,0.0005395562150131517,0.0008093343225197275,0.06683752613475416,0.03985971538409658,0.0200984690092399,0.022931139138058946,0.05914885007081675,0.05146017400687934,0.00424900519322857,0.00001,0.00001,0.00001,0.013556349902205436,0.03399204154582856,0.00001,0.0010791124300263033,0.005260673096378229,0.00001,0.011195791461522898,0.006946786268294328,0.013084238214068929,0.001686113171916099,0.006407230053281176,0.00001,0.001618668645039455,0.029338369191340124,0.011060902407769609,0.00903756660147029,0.002225669386929251,0.007621231537060767,0.033317596277062114,0.0022931139138058945,0.0023605584406825387,0.05119039589937276,0.041478384029136034,0.00001,0.02893370203008026,0.0008093343225197275,0.004653672354488434
0.00001,0.0021546003302571385,0.005060725255707967,0.000948024145313141,0.0008756295742165011,0.0025924151173653894,0.0018926009300978706,0.004726331284452059,0.014840887074811172,0.01770564367392106,0.361769461212023,0.00014823650272169115,0.05443727010414476,0.0010928132875064208,0.004960751800384036,0.029719695115434867,0.0004067885423525478,0.002306284193507241,0.006046670366833633,0.01930177159857555,0.03574223395856962,0.00002068416317046853,0.0008687348531596783,0.00001,0.009366478555693832,0.9154500356801815,0.06814397556510858,0.053347904177166755,0.15033249792296527,0.07802411083953571,0.13825639399194006,0.08891087538825898,0.013572258400355768,0,0.23470664685583484,0.0007308404320232214,0.04911109808774911,0.005326172016395647,0.00006894721056822844,0.12744202401431345,0.028506224209434047,0.0003998938212957249,0.0017719433116034709,0.0131896013817021,0.00220631073818331,0.0001103155369091655,0.0030681508702861656,0.0070808785253570605,0.016285331136215556,0.003226729454593091,0.00812198140493731,0.0009687083084836095,0.0008308138873471527,0.00016202594483533684,0.11406971252460553,0.023790235006567222,0.005829486653543714,0.000637761697756113,0.00072739307149481,0.0012617339533985805,0.004205779844661935,0.006956773546334249,0.029781747604946274,0.0017443644273761794,0.12467724087052748,0.22383711910975362,0.0012617339533985805,0.003440465807354599,0.00036886757654002215,0.00046194631080713055,0.03816572841004285,0.01462370336152125,0.010759212209172047,0.020018822588485127,0.04970059673810747,0.040692643677368426,0.002195968656598076,0.0014651282245748542,0.0005446829634890046,0.0006274196161708788,0.003840359628650324,0.02958180069429841,0.00027578884227291375,0.0004860778345060105,0.00303022990447364,0.024328023248999405,0.013127548892190694,0.010511002251126425,0.0026785991305756747,0.002485546940984635,0.01612675255190863,0.0002033942711762739,0.0005584724056026503,0.028878539146502482,0.0019029430116831048,0.006960220906862661,0.00040334118182413635,0.0025717309541949205,0.015451069888339993,0.001120392171733712,0.0008652874926312669,0.0447915553456496,0.02802359373545645,0.00007584193162505128,0.014027309990106075,0.00046194631080713055,0.0017719433116034709
0.00001,0.00899944846997965,0.01650025674673361,0.0035754359939902244,0.00347654095585858,0.0066487894866967155,0.007394305927996805,0.006823757631083471,0.025526330803902552,0.023750023772845706,0.4792301401646983,0.00005705482969133337,0.05732869287385177,0.0013122610829006676,0.004320952435290314,0.045042886213651316,0.0009090736197485783,0.0031456229436488464,0.011734276639850896,0.040052490443316026,0.038903786538863845,0.000022821931876533347,0.0017344668226165344,0.00001,0.016523078678610144,0.2587778855480116,0.1997185295068561,0.08407599703314886,0.1728190791350488,0.08385158136969628,0.11981514235180007,0.0744527490918773,0.014746771647553298,0.25896426465833666,0,0.0004412240162796447,0.0581046385576539,0.009010859435917918,0.00006846579562960005,0.2976968867081265,0.07539225195412792,0.0006047811947281338,0.003971016146516803,0.01281831840398623,0.0017953253076206234,0.0001179133146954223,0.005100701774405203,0.01175709857172743,0.013902360168121564,0.002350658983282935,0.011951084992677963,0.0018980240010650234,0.003141819288336091,0.00029288145908217797,0.14581312641448432,0.03590270249709971,0.009543371179703695,0.0028337232080028908,0.0026625587189288906,0.002358266293908446,0.006937867290466138,0.010304102242254807,0.07191190734295658,0.0038378882105703583,0.29545273007360073,0.25694072003195073,0.002358266293908446,0.002278389532340579,0.000490671535345467,0.0008406078241189783,0.10148532739963105,0.035111542192046555,0.021395561134250014,0.024259713584754948,0.06758334759704075,0.05784979365169928,0.0028679561058176906,0.0003042924250204446,0.0004374203609668892,0.00031189973564595575,0.010585572735398717,0.03545387117019456,0.0001179133146954223,0.0007264981647363116,0.007413324204560583,0.019098153325345656,0.017401723055856678,0.011623970635780986,0.009147791027177117,0.005245240676289915,0.0166295810273673,0.00012932428063368897,0.0006998725775470227,0.025107928719499437,0.007360073030182005,0.01007968657880223,0.0009280918963123562,0.01127783800232023,0.03494037770297256,0.0019322568988798235,0.0014073524657195564,0.06748825621422187,0.03359388372225709,0.00011030600406991118,0.016728476065498946,0.0008406078241189783,0.003971016146516803
0.00001,0.00801068090787717,0.02403204272363151,0.00001,0.00001,0.00001,0.009345794392523364,0.01602136181575434,0.00001,0.00001,0.08678237650200267,0.00001,0.030707610146862484,0.00001,0.00001,0.00001,0.00001,0.00001,0.014686248331108143,0.00001,0.022696929238985315,0.00001,0.00801068090787717,0.00001,0.00801068090787717,0.3204272363150868,0.00001,0.00001,0.00001,0.00001,0.14285714285714285,0.09612817089452604,0.009345794392523364,0.28304405874499333,0.1548731642189586,0,0.049399198931909215,0.012016021361815754,0.00001,0.02403204272363151,0.00801068090787717,0.00801068090787717,0.00001,0.00001,0.00001,0.00001,0.00801068090787717,0.014686248331108143,0.01335113484646195,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.05740987983978638,0.00001,0.00001,0.00001,0.00001,0.00801068090787717,0.00801068090787717,0.010680907877169559,0.00001,0.022696929238985315,0.10947930574098798,0.00001,0.00001,0.00001,0.00001,0.009345794392523364,0.00801068090787717,0.012016021361815754,0.00801068090787717,0.00001,0.00001,0.00001,0.00001,0.00001,0.00801068090787717,0.009345794392523364,0.00001,0.00001,0.00001,0.00801068090787717,0.00001,0.00001,0.009345794392523364,0.009345794392523364,0.00001,0.010680907877169559,0.00001,0.00001,0.009345794392523364,0.00001,0.010680907877169559,0.00001,0.018691588785046728,0.00001,0.00801068090787717,0.012016021361815754,0.01335113484646195,0.01335113484646195,0.00001,0.042723631508678236,0.00001,0.00001
0.00001,0.004580474529495189,0.020180919161332363,0.008087699796849247,0.007800222315918586,0.013933075242439343,0.017689447659933306,0.008624324427919813,0.03961439687224501,0.07033615700103492,0.6145310284027751,0.00013415615776764153,0.057208018705201424,0.00021081681934915098,0.0007857717812104718,0.09891141860554256,0.0018973513741423588,0.004178006056192265,0.02180995821993944,0.11445436774119361,0.04584307562574265,0.00001,0.0032964084480049064,0.00001,0.02723370002683123,0.26547587105676723,0.23199432711104298,0.1241902717620453,0.27800988922534403,0.16315305301084748,0.10803403733374219,0.06050442715320633,0.018571045268120662,0.2730269462225459,0.2927670665797846,0.0007091111196289625,0,0.01517881099313887,0.00011499099237226418,0.344742995132048,0.1230020315075319,0.0012265705853041512,0.007666066158150945,0.02180995821993944,0.0007857717812104718,0.00017248648855839626,0.009026792901222738,0.01998926750737859,0.012993982138065852,0.0005749549618613209,0.013108973130438116,0.003449729771167925,0.007531910000383303,0.0005174594656751888,0.2439150599869677,0.048334547127141705,0.012093219364483116,0.007033615700103492,0.006592816896009813,0.0038521982444708496,0.011326612748668021,0.011000804936946607,0.08520832534784775,0.004810456514239718,0.344033884012419,0.17860017631952163,0.0038521982444708496,0.06380083560121123,0.000900762773582736,0.0014373874046533022,0.14042316685192993,0.06625397677181954,0.03704626470926444,0.03857947794089463,0.08068534631453869,0.1377400436965771,0.003277243282609529,0.00001,0.00028747748093066043,0.00038330330790754726,0.020315075319100005,0.06014028901069416,0.00013415615776764153,0.0012840660814902832,0.016692859059373684,0.021675802062171796,0.033174901299398214,0.00937176587833953,0.01983594618421557,0.007186937023266511,0.013626432596113304,0.0003449729771167925,0.00026831231553528306,0.030491778144045384,0.017689447659933306,0.016156234428303117,0.0018398558779562269,0.004618804860285944,0.06481658936716624,0.003066426463260378,0.0019931772011192454,0.16098738932116985,0.0302234658285101,0.00001,0.020391735980681513,0.0014373874046533022,0.007666066158150945
0.00001,0.004115684093437153,0.014794215795328143,0.2478309232480534,0.24627363737486097,0.3468298109010011,0.5023359288097886,0.005339265850945495,0.010344827586206896,0.035150166852057844,0.43759733036707454,0.00001,0.05773081201334816,0.004115684093437153,0.0043381535038932145,0.07619577308120133,0.04171301446051168,0.004560622914349277,0.8730812013348165,0.02246941045606229,0.04304783092324806,0.00001,0.13381535038932146,0.00001,0.014015572858731925,0.1746384872080089,0.054171301446051166,0.08798665183537263,0.23414905450500556,0.14349276974416017,0.24204671857619578,0.15083426028921024,0.019911012235817576,0.1718576195773081,0.26351501668520577,0.0010011123470522803,0.08809788654060066,0,0.0006674082313681868,0.09988876529477198,0.03125695216907675,0.05228031145717464,0.2948832035595106,0.020800889877641823,0.0025583982202447165,0.0006674082313681868,0.39154616240266965,0.9010011123470523,0.03259176863181312,0.0043381535038932145,0.008787541713014461,0.14048943270300335,0.21090100111234705,0.0203559510567297,0.18754171301446051,0.6487208008898776,0.013348164627363738,0.182091212458287,0.174972191323693,0.1696329254727475,0.5132369299221357,0.008565072302558398,0.05561735261401557,0.004783092324805339,0.09833147942157953,0.24549499443826475,0.1696329254727475,0.007230255839822024,0.03982202447163515,0.06440489432703003,0.042046718576195775,0.019911012235817576,0.015906562847608455,0.030144605116796442,0.08042269187986652,0.09443826473859844,0.0032258064516129032,0.0021134593993325916,0.000778642936596218,0.0008898776418242492,0.6488320355951057,0.05795328142380423,0.0006674082313681868,0.0014460511679644048,0.005339265850945495,0.021802002224694104,0.03092324805339266,0.012458286985539488,0.6487208008898776,0.003114571746384872,0.0185761957730812,0.0010011123470522803,0.00001,0.030255839822024472,0.48754171301446053,0.25761957730812013,0.0014460511679644048,0.00389321468298109,0.012347052280311457,0.13815350389321468,0.0020022246941045607,0.09543937708565073,0.03303670745272525,0.0011123470522803114,0.013236929922135706,0.06440489432703003,0.2948832035595106
0.00001,0.00001,0.06896551724137931,0.00001,0.00001,0.00001,0.00001,0.06896551724137931,0.00001,0.00001,0.3563218390804598,0.06896551724137931,0.16091954022988506,0.00001,0.06896551724137931,0.00001,0.00001,0.06896551724137931,0.06896551724137931,0.00001,0.08045977011494253,0.00001,0.00001,0.00001,0.06896551724137931,0.21839080459770116,0.14942528735632185,0.12643678160919541,0.1724137931034483,0.09195402298850575,0.2413793103448276,0.16091954022988506,0.00001,0.22988505747126436,0.20689655172413793,0.00001,0.06896551724137931,0.06896551724137931,0,0.26436781609195403,0.11494252873563218,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.06896551724137931,0.08045977011494253,0.00001,0.00001,0.06896551724137931,0.00001,0.00001,0.12643678160919541,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.26436781609195403,0.27586206896551724,0.00001,0.00001,0.00001,0.00001,0.11494252873563218,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.08045977011494253,0.00001,0.00001,0.06896551724137931,0.09195402298850575,0.00001,0.11494252873563218,0.00001,0.00001,0.06896551724137931,0.00001,0.06896551724137931,0.06896551724137931,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.00001,0.12643678160919541,0.00001,0.00001
