Acute bacterial sinusitis (disorder),Acute bronchitis (disorder),Acute deep venous thrombosis (disorder),Acute pulmonary embolism (disorder),Acute respiratory distress syndrome (disorder),Acute respiratory failure (disorder),Acute viral pharyngitis (disorder),Alcoholism,Alzheimer's disease (disorder),Anemia (disorder),Antepartum eclampsia,Appendicitis,Asthma,Atopic dermatitis,Atrial Fibrillation,Bacterial infectious disease (disorder),Bleeding from anus,COVID-19,Carcinoma in situ of prostate (disorder),Cardiac Arrest,Child attention deficit disorder,Chill (finding),Chronic congestive heart failure (disorder),Chronic intractable migraine without aura,Chronic kidney disease stage 1 (disorder),Chronic kidney disease stage 2 (disorder),Chronic kidney disease stage 3 (disorder),Chronic low back pain (finding),Chronic neck pain (finding),Chronic obstructive bronchitis (disorder),Chronic pain,Chronic sinusitis (disorder),Contact dermatitis,Coronary Heart Disease,Cough (finding),Cystitis,Diabetes,Diabetic retinopathy associated with type II diabetes mellitus (disorder),Diarrhea symptom (finding),Dyspnea (finding),Epilepsy (disorder),Escherichia coli urinary tract infection,Fatigue (finding),Fever (finding),Fibromyalgia (disorder),Gastroesophageal reflux disease (disorder),Gout,Headache (finding),Heart failure (disorder),Hemoptysis (finding),Hyperlipidemia,Hypoxemia (disorder),Idiopathic atrophic hypothyroidism,Injury of heart (disorder),Injury of kidney (disorder),Joint pain (finding),Loss of taste (finding),Major depression disorder,Malignant neoplasm of breast (disorder),Malignant tumor of colon,Metabolic syndrome X (disorder),Miscarriage in first trimester,Muscle pain (finding),Myocardial Infarction,Nasal congestion (finding),Nausea (finding),Neuropathy due to type 2 diabetes mellitus (disorder),Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),Opioid abuse (disorder),Osteoarthritis of hip,Osteoarthritis of knee,Osteoporosis (disorder),Overlapping malignant neoplasm of colon,Pain (finding),Perennial allergic rhinitis,Perennial allergic rhinitis with seasonal variation,Pneumonia (disorder),Polyp of colon,Preeclampsia,Primary malignant neoplasm of colon,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),Pulmonary emphysema (disorder),Recurrent rectal polyp,Recurrent urinary tract infection,Respiratory distress (finding),Rheumatoid arthritis,Rupture of appendix,Seasonal allergic rhinitis,Secondary malignant neoplasm of colon,Seizure disorder,Sepsis caused by virus (disorder),Septic shock (disorder),Shock (disorder),Sinusitis (disorder),Smokes tobacco daily,Sore throat symptom (finding),Streptococcal sore throat (disorder),Stroke,Tubal pregnancy,Urinary tract infectious disease (disorder),Viral sinusitis (disorder),Vomiting symptom (finding),Wheezing (finding)
0.0005301327452394079,0.0005301327452394079,0.0007633911531447474,0.0009118283218117817,0.0013783451376224607,0.001802451333813987,0.00042410619619152634,0.11467831545018872,0.11149751897875228,0.7430764663471733,0,0.07714491708723864,0,0.0010814708002883922,0.09767165698290851,0.0001484371686670342,0.010623860214597736,0.0034352601891513633,0.19010560244285168,0.05072310106450655,0,0.0003816955765723737,0.00933033631621358,0.07699647991857161,0.5616014249968192,0,0.01248992747784045,0.05362822850841851,0.03547648331142118,0.004983247805250435,0.06253445862844056,0.2656601212943721,0.00010602654904788159,0.10604775435769116,0.002332584079053395,0.00004241061961915263,1,0.1750498324780525,0.00012723185885745792,0.0008058017727639,0.002671869036006616,0.000021205309809576317,0.0016116035455278,0.0030323593027694134,0.004219856652105687,0.002671869036006616,0.006467619491920777,0.0005937486746681368,0.0008058017727639,0.00008482123923830527,0.20115356885364094,0.012638364646507486,0.006722083209635693,0.0008482123923830527,0.0005301327452394079,0.0005089274354298317,0.0016328088553373766,0.02644302133254167,0.03426778065227533,0.0006997752237160185,0.9990033504389499,0.13204546418423174,0.0005089274354298317,0.010157343398787056,0.00010602654904788159,0.0002968743373340684,0.21251961491157387,0.0442342762627762,0.06522753297425675,0.030429619576742017,0.09737478264557445,0.08248865515925188,0.002459815937910853,0,0,0,0.0048984265660121295,0.052313499300224775,0.00004241061961915263,0.0011026761100979686,0.011641715085457398,0.007124984096017643,0.023516688578820135,0.009266720386784852,0.00224776283981509,0,0.04016285677933754,0,0,0.04175325501505577,0.0018872725730522922,0.016264472623945037,0,0.0005937486746681368,0.10416048178463887,0.0003604902667627974,0.00008482123923830527,0.12333008185249586,0.03503117180542008,0,0.0012087026591458502,0.0002968743373340684,0.0008058017727639
0,0,0,0.0013513513513513514,0.0013513513513513514,0.0013513513513513514,0,0.3108108108108108,0.03513513513513514,0.956081081081081,0,0.11283783783783784,0,0,0,0,0,0.0033783783783783786,0.3162162162162162,0.17297297297297298,0,0,0.002702702702702703,0,0.1635135135135135,0.39797297297297296,0,0.06486486486486487,0.04256756756756757,0,0,0.1554054054054054,0,0.0222972972972973,0.0006756756756756757,0,1,0,0,0.0006756756756756757,0,0,0.002027027027027027,0.0033783783783783786,0.0222972972972973,0,0.06689189189189189,0,0.0013513513513513514,0,0.3554054054054054,0.014864864864864866,0.1810810810810811,0.0013513513513513514,0,0.0013513513513513514,0.002027027027027027,0,0,0.014864864864864866,0.9986486486486487,0.020945945945945947,0.0013513513513513514,0,0,0,0.04391891891891892,0,0.2831081081081081,0,0,0.17432432432432432,0,0,0,0,0.0013513513513513514,0.019594594594594596,0,0,0,0.00472972972972973,0.014864864864864866,0,0.0013513513513513514,0,0.11283783783783784,0,0,0.025,0.0013513513513513514,0.0013513513513513514,0,0,0.06891891891891892,0,0,0.12567567567567567,0,0,0.002027027027027027,0,0.0006756756756756757
0.0035304807418864836,0.020607187198712656,0.0051882113849333784,0.0049731919291406855,0.00888515880227227,0.010216892205891533,0.007525680952744272,0.008462056002164067,0.028195293154751583,0.3395573373655261,0.00006936111477183661,0.05170177495092701,0.002337469567810894,0.008115250428304884,0.038613332593481445,0.0013386695150964466,0.0026912112531472607,0.018255845407947398,0.02582314302955477,0.04142939385321801,0,0.00295478348928024,0.006991600369001131,0.27193718657446264,0.12904635403300202,0.01754142592579748,0.0006658667018096314,0,0.4961400539629473,0.011722028396440388,0.2702378392625526,0.2359387680078794,0.0010820333904406512,0.040603996587433154,0.014198220193794955,0.00006936111477183661,0.18869691273678152,0.05234683331830509,0.0011930111740755898,0.005833269752311459,0.0013456056265736304,0.00009710556068057125,0.008406567110346597,0.01926851768361621,0.130745701344912,0.0018935584332711395,0.008253972657848557,0.0029617196007574232,0.004085369660061177,0.000388422242722285,0.10810623348338455,0.05957426147753047,0.009953319969758553,0.003849541869836932,0.003828733535405381,0.00359984185665832,0.010549825556796349,0.008475928225118435,0.06406886171474548,0.0017895167611133847,0.18652590984442302,0.24960984372940842,0.00359984185665832,0.0018727500988395885,0.000880886157602325,0.001206883397029957,0.061960283825681646,0.025906376367280975,0.03262053227719476,0.01813099540135809,0.05389358617771705,0.04738057750064159,0.0019004945447483232,0.0010334806101003654,0.0013872222954367322,0.001678538977478446,0.014156603524931853,0.03106684330630562,0.00013178611806648956,0.0007629722624902027,0.006013608650718235,0.014988936902193892,0.014968128567762341,0.011014545025767654,0.012998272908242181,0.0018588778758852212,0.01676458144035291,0.0007907167083989374,0.0006034416985149785,0.028160612597365665,0.009856214409077982,0.010383358881343941,0.00017340278692959152,0.004307325227331054,0.013567034049371242,0.002788316813827832,0.0015259445249804055,0.04405818010307062,0.029755918237117908,0.00007629722624902027,0.01856797042442066,0.001206883397029957,0.005833269752311459
0.0034093424839495242,0.020555678547708657,0.005224706663714855,0.005080805844587115,0.008866504317024574,0.010394066858534426,0.00723931813150321,0.009276068186849678,0.03245516936019482,0.35407350011069294,0.00011069293779056896,0.05627628957272526,0.0018707106486606155,0.008279831746734558,0.0416537524905911,0.0009851671463360638,0.0014058003099402258,0.018662829311489926,0.032300199247288025,0.041487713083905246,0,0.003187956608368386,0.007073278724817357,0.27020146114677884,0.13939561655966348,0.018518928492362186,0.0006973655080805845,0.7917865840159398,0,0.011489926942661058,0.2646114677883551,0.23544387868054018,0.0011622758468009741,0.041399158733672795,0.014024795218065088,0.00007748505645339828,0.19835067522692051,0.056287358866504315,0.0012508301970334294,0.005623201239760903,0.0010405136152313481,0.00011069293779056896,0.008611910560106266,0.019315917644454283,0,0.0022802745184857206,0.009641354881558557,0.0028448085012176224,0.004062430816913881,0.0003652866947088776,0.1094753154748727,0.058711534204117774,0.00852335620987381,0.0037746291786584017,0.004117777285809165,0.003597520478193491,0.010537967677662165,0.007582466238653974,0.06515386318352889,0.0018264334735443879,0.1962032322337835,0.24996679211866282,0.003597520478193491,0.0013504538410449413,0.0008855435023245517,0.0013172459597077706,0.06745627628957272,0.031724595970777064,0.035012176223156964,0.017068851007305735,0.058999335842373254,0.050907682089882667,0.002468452512729688,0.0011512065530219172,0.001272968784591543,0.0014611467788355104,0.014700022138587558,0.035864511844144346,0.0002435244631392517,0.0009076820898826655,0.007682089882665486,0.012397609032543723,0.017921186628293114,0.010172680982953288,0.01305069736550808,0.0017600177108700464,0.01679211866282931,0.0006862962143015276,0.0004317024573832189,0.030396280717290235,0.010073057338941776,0.010084126632720833,0.00007748505645339828,0.004272747398715962,0.018496789904804075,0.0028448085012176224,0.0014168696037192828,0.0475094088997122,0.031049369050254592,0.00006641576267434137,0.019105601062652203,0.0013172459597077706,0.005623201239760903
0.004388409027584285,0.019573697408748956,0.006199498467539704,0.005433268319866258,0.014140429088882698,0.011354137642797437,0.008637503482864307,0.029952633045416552,0.01706603510727222,0.550292560601839,0,0.06338813039843967,0.0022290331568682086,0.006199498467539704,0.02855948732237392,0.0011841738645862357,0.0007662301476734466,0.015951518528838117,0.04966564502646977,0.048202842017275004,0,0.003622178879910839,0.00780161604903873,0.24212872666480914,0.17623293396489273,0.016369462245750907,0,0.11772081359710225,0.07230426302591252,0,0.24609919197548064,0.2822513234884369,0.00027862914460852607,0.059556979660072444,0.010796879353580384,0.00006965728615213152,0.2667874059626637,0.04660072443577598,0.0010448592922819727,0.0038311507383672334,0.0004876010030649206,0,0.006756756756756757,0.014837001950404011,0.009821677347450543,0,0.016299804959598773,0.0016021175814990248,0.004736695458344943,0,0.14878796322095292,0.039843967679019224,0.0034828643076065756,0.0033435497353023124,0.0043187517414321535,0.003273892449150181,0.007871273335190861,0.016717748676511563,0.07125940373363054,0.0068264140429088885,0.26316522708275286,0.23753134577876847,0.003273892449150181,0.0008358874338255781,0.00041794371691278906,0.0015324602953468932,0.08094176650877682,0.017135692393424353,0.020827528559487322,0.022777932571747005,0.07550849818891056,0.061925327389244916,0.0023683477291724713,0.00006965728615213152,0,0,0.014628030091947618,0.04012259682362775,0.00013931457230426304,0.0006269155753691836,0.0006269155753691836,0,0.025424909445528002,0.013095569796600724,0.014210086375034828,0.0021593758707160768,0.018250208971858455,0,0.0004876010030649206,0.03517692950682642,0.0114934522151017,0.01379214265812204,0.0004876010030649206,0.0066174421844524935,0.02263861799944274,0.0017414321538032878,0.0018807467261075508,0.052173307327946505,0.03859013652828086,0,0.026400111451657843,0.0015324602953468932,0.0038311507383672334
0.0023575169307927194,0.004889032940413845,0.0009211715937974446,0.0010815236860510738,0.0028044557411166645,0.002125518159021511,0.004588799235768752,0.010361474556899404,0.03297111956466113,0.33708398014363455,0.00011941113252929838,0.05236689923406288,0.0018389314409511949,0.005608911482233329,0.0306204261271558,0.0004094095972433087,0.001739990788284062,0.006205967144879821,0.034400641408369015,0.03414134866344825,0.0000034117466436942394,0.0008836423807168079,0.008734071407857253,0.9105303560157623,0.10658637689565173,0.010061240852254311,0,0.13292506098497125,0.0815578035175108,0.012053700892171747,0,0.23702086283072618,0.0006823493287388478,0.0483888026475154,0.005499735589635114,0.000051176199655413587,0.1571314034219819,0.03831391480868631,0.0004162330905306972,0.0018764606540318317,0.002350693437505331,0.00006482318623019054,0.0031285716722676176,0.007321608297367837,0.01975742481363334,0.002081165452653486,0.00827348561095853,0.0010337592330393545,0.0007028198086010133,0.00009211715937974445,0.11318469490455639,0.022616468501049113,0.006884904726974975,0.0007369372750379556,0.0007744664881185923,0.0013339929376844477,0.004100919465720476,0.010463826956210232,0.03161324440047082,0.0021221064123778167,0.1551048259156275,0.2156906228143498,0.0013339929376844477,0.0027737500213234167,0.0003241159311509527,0.0004435270636802511,0.05017314614216748,0.017973081318981253,0.015349448149980382,0.023319288309650126,0.054649357738694324,0.04830350898142304,0.0016069326691799867,0.0016001091758925982,0.00040258610395592023,0.0008904658740041965,0.005588441002371164,0.029627607853840773,0.0002763514781392334,0.0004571740502550281,0.0026202214223571755,0.022834820286245543,0.012521110182357858,0.010460415209566538,0.0028112792344040533,0.002794220501185582,0.01580662220023541,0.000242234011702291,0.0007369372750379556,0.028784906432848298,0.0020163422664232953,0.0054246771634738405,0.0002627044915644564,0.002705515088449532,0.015182272564439365,0.0011634056054997356,0.0008802306340731138,0.05115914092219512,0.027317855376059772,0.00021494003855273706,0.014046160932089184,0.0004435270636802511,0.0018764606540318317
0.007826785378607926,0.014628227694516124,0.0034280636396260915,0.003226412837295145,0.006811695746535195,0.006842456038416187,0.005530016918160534,0.03891860484987269,0.05342379137686484,0.4875779687953928,0.000027342481671992754,0.05997915135772511,0.002908556487858229,0.005759010202163474,0.06279200915973136,0.0008749594135037681,0.004029598236409932,0.010978006391305091,0.09234923184715553,0.04269528513081668,0,0.0016918160534545516,0.014317206965497205,0.23992002324110942,0.30699796640292565,0.042818326298340655,0.0007860963480697916,0.11626023206931319,0.07269682314541073,0.01384896696686433,0.23744211083958508,0,0.0004614043782148777,0.06708136097202522,0.008254011654732813,0.00004784934292598732,0.3907172274723585,0.08872293521540749,0.000652801749918827,0.0037493377992720064,0.0018695421843225046,0.00006152058376198369,0.005037852248064665,0.011022437924022079,0.015940666814771777,0.0014286446673616214,0.011456499820564963,0.00166105576157356,0.00275475502845327,0.00019481518191294837,0.16810499512962046,0.03200437479706752,0.009911649606097373,0.002464241160688347,0.002635131671138302,0.0022044875848044156,0.006237503631423347,0.012287027701351745,0.0652562503204197,0.003048686706427192,0.388721226310303,0.24232616162824477,0.0022044875848044156,0.004549105388177794,0.00045115094758788044,0.0007519182459798007,0.11749406155476186,0.04315327169882256,0.03165917596595861,0.029745202248919116,0.07613172240545482,0.08087906078575456,0.0029837483124562094,0.0005400140130218569,0.0002973494881829212,0.0003076029188099185,0.009706580993557428,0.04696754789206555,0.00007177401438898098,0.0004648221884238768,0.008725669463574687,0.01667549600970658,0.026351316711383018,0.01101560230360408,0.008298443187449801,0.004948989182630688,0.0184937710408941,0.00015721926961395833,0.0005673564946938497,0.03011432575149102,0.006709161440265222,0.011271938069279014,0.000652801749918827,0.009600628877078457,0.05102790642035648,0.00173624758617154,0.0012406651058666713,0.08806329784507066,0.033945690995779,0.00005468496334398551,0.014139480834629252,0.0007519182459798007,0.0037493377992720064
0,0.024464831804281346,0,0,0,0,0.01834862385321101,0,0,0.1712538226299694,0.0015290519877675841,0.06574923547400612,0,0,0,0,0,0.0061162079510703364,0,0.0045871559633027525,0,0,0.0045871559633027525,0.3195718654434251,0.010703363914373088,0.00764525993883792,0,0.23853211009174313,0.16055045871559634,0.0061162079510703364,0.3058103975535168,0.20642201834862386,0,0.0290519877675841,0.00764525993883792,0,0.05504587155963303,0.009174311926605505,0,0.0015290519877675841,0,0,0.0015290519877675841,0.00764525993883792,0.010703363914373088,0,0.0030581039755351682,0.0015290519877675841,0,0,0,0.024464831804281346,0,0,0,0.0030581039755351682,0.00764525993883792,0.0015290519877675841,0,0,0.03211009174311927,0.10856269113149847,0.0030581039755351682,0,0,0,0.00764525993883792,0,0.009174311926605505,0,0,0,0,0,0,0,0.0015290519877675841,0,0.0030581039755351682,0,0,0.0015290519877675841,0,0.010703363914373088,0.0015290519877675841,0,0.02599388379204893,0,0,0.053516819571865444,0,0.0015290519877675841,0,0.03211009174311927,0.0030581039755351682,0,0.0015290519877675841,0,0.0045871559633027525,0,0.03669724770642202,0,0.0015290519877675841
0.002060150141245142,0.014343014998517317,0.00505673216487444,0.005618591294304934,0.012626223214146364,0.011440076163126435,0.0053844833237088946,0.07538276653192452,0.12022224650008584,0.630967802350444,0,0.053314188503737925,0.0003589655549139263,0.010394393894464126,0.13709362758104038,0.001482683813774913,0.013781155869086823,0.014530301374994148,0.23747912537262186,0.05030199928206889,0,0.002169400527523294,0.01693380987311348,0.2138654347385014,0.4726483854353628,0.07805159739671937,0.0005150375353112855,0.09136453732461411,0.05837092066861237,0.013344154323974218,0.22135688979757465,0.306322475925897,0.0002965367627549826,0,0.00992617795327205,0.000015607198039735925,0.5757963572799776,0.12644951851794048,0.0008271814961060041,0.005165982551152592,0.0009052174863046837,0.00003121439607947185,0.005587376898225462,0.013375368720053689,0.010488037082702543,0.0010144678725828352,0.01398404944360339,0.0019821141510464628,0.005103553758993648,0.0002497151686357748,0.24264510792377444,0.03414854931094221,0.008864888486570006,0.004526087431523418,0.004619730619761835,0.00252836608243722,0.006835952741404336,0.020398607837934856,0.040516286111154466,0.0032619043903048084,0.5753125341407457,0.12206389586877468,0.00252836608243722,0.07016996238665273,0.0007023239117881167,0.001045682268662307,0.17358325659794296,0.06064957158241381,0.05506219468418835,0.03823763519735302,0.08220311207528912,0.12126792876874815,0.0038393707177750377,0.00037457275295366225,0.00014046478235762335,0.0001716791784370952,0.013156867947497385,0.06723580915518237,0.0000624287921589437,0.0005930735255099652,0.013094439155338443,0.011065503410172772,0.039626675822889514,0.006835952741404336,0.012548187223947684,0.0011393254569007226,0.02425358575374963,0.00014046478235762335,0.0012017542490596663,0.026485415073431866,0.01153371935136485,0.01559159084169619,0.0009676462784636274,0.0029341532314703543,0.08702573626956753,0.0019196853588875188,0.0012017542490596663,0.17868681035693662,0.017480061804504236,0,0.014046478235762334,0.001045682268662307,0.005165982551152592
0.003170289855072464,0.011209239130434782,0.25350996376811596,0.24796195652173914,0.3445425724637681,0.4967164855072464,0.006793478260869565,0.010756340579710144,0.03940217391304348,0.37817028985507245,0.00011322463768115942,0.059556159420289856,0.0026041666666666665,0.007133152173913043,0.07687952898550725,0.04834692028985507,0.002943840579710145,0.8765851449275363,0.03204257246376811,0.04528985507246377,0,0.1350769927536232,0.01154891304347826,0.18263134057971014,0.08288043478260869,0.012454710144927536,0.00011322463768115942,0.23177083333333334,0.143455615942029,0.017549818840579712,0.182518115942029,0.2734375,0.0005661231884057971,0.07201086956521739,0,0.00022644927536231884,0.13937952898550723,0.03996829710144927,0.05502717391304348,0.29223278985507245,0.002717391304347826,0,0.39051177536231885,0.9081748188405797,0.030570652173913044,0.0036231884057971015,0.009057971014492754,0.14130434782608695,0.20437047101449277,0.018115942028985508,0.18704710144927536,0.6407382246376812,0.01381340579710145,0.17878170289855072,0.18659420289855072,0.16281702898550723,0.5041893115942029,0.006567028985507246,0.046875,0.002377717391304348,0.13722826086956522,0.239356884057971,0.16281702898550723,0.003736413043478261,0.03996829710144927,0.06850090579710146,0.04902626811594203,0.02321105072463768,0.014945652173913044,0.027853260869565216,0.07438858695652174,0.10099637681159421,0.0036231884057971015,0.0010190217391304348,0.00033967391304347825,0.0006793478260869565,0.6416440217391305,0.057971014492753624,0.00022644927536231884,0.0009057971014492754,0.006114130434782609,0.020267210144927536,0.028759057971014492,0.010982789855072464,0.6407382246376812,0.004302536231884058,0.016191123188405796,0.00033967391304347825,0.0004528985507246377,0.025815217391304348,0.4891304347826087,0.25317028985507245,0.0004528985507246377,0.003170289855072464,0.01381340579710145,0.13722826086956522,0.0010190217391304348,0.09182518115942029,0.029325181159420288,0,0.012341485507246376,0.06850090579710146,0.29223278985507245
0.01694915254237288,0.01694915254237288,0,0,0,0,0.01694915254237288,0,0,0.1864406779661017,0,0.01694915254237288,0,0,0,0.01694915254237288,0,0,0.03389830508474576,0.01694915254237288,0,0,0.01694915254237288,0.2542372881355932,0.0847457627118644,0.03389830508474576,0,0.1694915254237288,0.11864406779661017,0.01694915254237288,0.2542372881355932,0.23728813559322035,0,0.01694915254237288,0.03389830508474576,0,0.1016949152542373,0,0,0,0,0,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.01694915254237288,0,0,0,0,0.05084745762711865,0.01694915254237288,0,0,0,0,0,0.05084745762711865,0,0,0.1016949152542373,0.4406779661016949,0,0,0,0,0.03389830508474576,0,0.01694915254237288,0,0,0.05084745762711865,0,0,0,0,0.01694915254237288,0.01694915254237288,0,0,0,0.01694915254237288,0,0.05084745762711865,0,0,0,0,0,0.01694915254237288,0,0,0,0,0.03389830508474576,0,0,0.01694915254237288,0.0847457627118644,0,0.01694915254237288,0,0
0.0009581529876487692,0.0021079365728272925,0.0011293429881086827,0.0011037922417713821,0.003528558069181201,0.0024017701557062484,0.001550930302674141,0.06777079958505589,0.07026710750221014,0.7608603447306695,0.000007665223901190154,0.05432088671310089,0.001596921646081282,0.005950768821957289,0.08077101932147437,0.00028616835897776575,0.00547041479081604,0.0046067995646152824,0.14229210635242656,0.05239947058853589,0,0.0005340105984495807,0.010756864208003515,0.12048454435354057,0.7841830659873575,0.12049220957744176,0.003781510457920476,0.06951080541062604,0.04578438236180879,0.009785935847186096,0.11767651733107123,0.292091021978752,0.00009198268681428184,0.09426436846220278,0.003145296874121693,0.000015330447802380308,0,0.24516452125566587,0.00023762194093689476,0.0013030880632023262,0.0007205310467118744,0.000025550746337300512,0.0017630014972737354,0.004182657175416094,0.008613156590304002,0.0003628205979896673,0.015846572878393778,0.0006183280613626725,0.0009683732861836894,0.00008687253754682174,0.21462882430795804,0.017619794674202435,0.011163121074766594,0.000850839853032107,0.0009198268681428185,0.0007026455242757641,0.002281681647920936,0.0259237872338251,0.030653230380859424,0.0024579817976483095,0.9922172426656583,0.18612952184333303,0.0007026455242757641,0.006717291212076305,0.00015841462729126318,0.0003091640306813362,0.31862291697540485,0.11480205836812493,0.04937937237146697,0.03239323620642959,0.09072559009448666,0.08572530903627695,0.0020772756772225315,0.00011242328388412226,0,0,0.0038453873237637272,0.049024216997378495,0.000025550746337300512,0.0004752438818737895,0.02548686947145726,0.00993157510130871,0.02350668663031647,0.009182938233625804,0.00300732284390027,0.004236313742724425,0.020542800055189613,0,0.0005340105984495807,0.033052445461931944,0.002348113588397917,0.009377123905789288,0.0005774468672229916,0.0014257316456213686,0.08463940231694168,0.0005774468672229916,0.00028616835897776575,0.1124437244811921,0.026641763205903245,0.0004829091057749797,0.004629795236318853,0.0003091640306813362,0.0013030880632023262
0.0011047190261797566,0.0015945472736368185,0.0016675004168751042,0.0010213440053360014,0.005971735867933967,0.0028868600967150242,0.001948891112222778,0.038863181590795395,0.0715566116391529,0.8279764882441221,0,0.0497957311989328,0.0024804068701017173,0.007441220610305153,0.0757149408037352,0.00040645322661330666,0.0018759379689844923,0.005596548274137069,0.10109221277305319,0.04613765215941304,0,0.0006774220443555111,0.01250625312656328,0.11111805902951476,0.7596193930298483,0.08603259963314991,0,0.07865391028847757,0.05299524762381191,0.006972236118059029,0.11703768550942138,0.2705415207603802,0.0000625312656328164,0.08443805235951309,0.0036789227947306986,0,1,0,0.0002813906953476738,0.0014069534767383691,0,0.000020843755210938802,0.002053109888277472,0.005210938802734701,0.010890862097715524,0,0.010776221444055361,0.0007920626980156745,0.0012506253126563281,0.00009379689844922461,0.2524804068701017,0.021479489744872435,0.01885317658829415,0.0010526096381524095,0.0012297815574453894,0.0009796564949141238,0.002490828747707187,0.01618517592129398,0.037883525095881276,0.002209438052359513,0.9982074370518592,0.21533683508420878,0.0009796564949141238,0.007472486243121561,0.00019801567450391863,0.00040645322661330666,0.4045460230115058,0.46826538269134566,0.046919292979823245,0.031223945305986326,0.10518801067200267,0.0928797732199433,0.0019697348674337168,0,0,0,0.0037518759379689846,0.04932674670668668,0.0000312656328164082,0.00042729698182424546,0.10395822911455728,0.011630815407703853,0.021812989828247458,0.010401033850258463,0.0037518759379689846,0.005356845089211272,0.018092379523094882,0,0.0007399533099883276,0.04044730698682675,0.0030223445055861265,0.0069409704852426216,0.0001354844088711022,0.0018655160913790228,0.058029014507253625,0.0008129064532266133,0.00030223445055861263,0.11733991995997999,0.030025429381357344,0,0.0064511422377855595,0.00040645322661330666,0.0014069534767383691
0,0.011560693641618497,0.29335260115606937,0.27890173410404623,0.3453757225433526,0.5563583815028902,0.002890173410404624,0.010115606936416185,0.04335260115606936,0.42196531791907516,0,0.049132947976878616,0,0.008670520231213872,0.057803468208092484,0.03468208092485549,0,0.9176300578034682,0.031791907514450865,0.05057803468208093,0,0.13872832369942195,0.015895953757225433,0.157514450867052,0.06502890173410404,0.008670520231213872,0,0.24855491329479767,0.16329479768786126,0.02167630057803468,0.17630057803468208,0.27601156069364163,0,0.07658959537572255,0.7023121387283237,0,0.13439306358381503,0.03901734104046243,0,0.315028901734104,0.001445086705202312,0,0.3786127167630058,0.8901734104046243,0.02745664739884393,0,0.01878612716763006,0.15028901734104047,0.19508670520231214,0.023121387283236993,0.18786127167630057,0.7297687861271677,0.014450867052023121,0.20086705202312138,0.22254335260115607,0.16329479768786126,0.5361271676300579,0.0072254335260115606,0.049132947976878616,0.001445086705202312,0.13439306358381503,0.24132947976878613,0.16329479768786126,0.008670520231213872,0.04046242774566474,0.06069364161849711,0.049132947976878616,0.023121387283236993,0.014450867052023121,0.03901734104046243,0.09248554913294797,0.10260115606936417,0.010115606936416185,0,0,0,0.7297687861271677,0.05202312138728324,0,0,0.002890173410404624,0.02167630057803468,0.03468208092485549,0.002890173410404624,0.7297687861271677,0.010115606936416185,0.014450867052023121,0,0,0.03757225433526012,0.5086705202312138,0.26734104046242774,0,0.001445086705202312,0.014450867052023121,0.13583815028901733,0.001445086705202312,0.09248554913294797,0.02601156069364162,0,0.01300578034682081,0.06069364161849711,0.315028901734104
0.0037017451084082496,0.007667900581702803,0.316234796404019,0.3053939714436806,0.4301956636700159,0.6218931782125859,0.004494976203067161,0.010047593865679535,0.0452141723955579,0.4119513484928609,0.00026441036488630354,0.058699101004759384,0.002379693283976732,0.007932310946589107,0.09518773135906927,0.05790586991010047,0.003966155473294554,0.914595452141724,0.03146483342147012,0.060285563194077206,0,0.15362242199894235,0.01269169751454257,0.15124272871496564,0.07059756742464304,0.010047593865679535,0.00026441036488630354,0.22236911686938127,0.1343204653622422,0.014542570068746695,0.14542570068746694,0.290058170280275,0.00026441036488630354,0.08751983077736647,0.6824431517715495,0,0.1348492860920148,0.03569539925965098,0.05764145954521417,0,0.004230565838180857,0,0.39185616076150187,0.9124801692226335,0.03675304071919619,0.005817028027498678,0.010840824960338445,0.1491274457958752,0.2554204124801692,0.020359598096245372,0.21523003701745108,0.7871496562665257,0.01639344262295082,0.22474881015335801,0.23056583818085669,0.17424643046007404,0.5118984664198837,0.002379693283976732,0.05764145954521417,0.004494976203067161,0.13246959280803808,0.23400317292437864,0.17424643046007404,0.005288207297726071,0.034902168164992066,0.06980433632998413,0.04997355896351137,0.01877313590692755,0.014013749338974087,0.03305129561078794,0.07932310946589106,0.127181385510312,0.0037017451084082496,0.0015864621893178213,0,0.0005288207297726071,0.787414066631412,0.06663141195134849,0.00026441036488630354,0.0013220518244315177,0.003966155473294554,0.020359598096245372,0.034637757800105765,0.009254362771020624,0.7871496562665257,0.005552617662612375,0.013749338974087784,0,0.0005288207297726071,0.021152829190904283,0.6084082496033845,0.316234796404019,0.0005288207297726071,0.003966155473294554,0.012427287149656267,0.1406663141195135,0.0018508725542041248,0.09783183500793231,0.02829190904283448,0,0.010312004230565839,0.06980433632998413,1
